date,change,changeOverTime,changePercent,close,high,low,open,unadjustedVolume,volume,vwap,change1D,change2D,change3D,change7D,future1D,future2D,future3D,future7D,NASDAQclose,NASDAQchange1D,compToNASDAQ
2/12/14,-1.3,0.379378531,-0.661,195.32,198.269,194.32,195.78,5181313,5181313,195.8472,-0.661173838,-0.630850631,4.712378706,10.28174581,2.206635265,1.489862789,4.290395249,11.43252099,35.5091,0.573547155,FALSE
2/13/14,4.31,0.409816384,2.207,199.63,202.72,193.25,193.34,8174049,8174049,200.6991,2.206635265,1.530871732,1.561864062,11.69361607,-0.7012974,2.038771728,-3.000551019,24.22982518,35.6011,0.259088515,TRUE
2/14/14,-1.4,0.399929379,-0.701,198.23,201.88,197,198.1,6173462,6173462,199.0378,-0.7012974,1.489862789,0.818838368,13.65095746,2.759420875,-2.315492105,5.922413358,27.62952126,35.6287,0.077525694,FALSE
2/18/14,5.47,0.438559322,2.759,203.7,206,201.3601,205.244,9355871,9355871,204.2903,2.759420875,2.038771728,4.290395249,14.19441641,-4.938635248,3.078055965,2.896416298,23.97643594,35.9875,1.007053303,TRUE
2/19/14,-10.06,0.367514124,-4.939,193.64,203.7,193.41,203.7,16419899,16419899,201.9024,-4.938635248,-2.315492105,-3.000551019,3.811719294,8.433174964,8.24209874,12.39929767,26.42532535,36.4108,1.176241751,FALSE
2/20/14,16.33,0.482838983,8.433,209.97,215.21,206.27,215.01,18022262,18022262,210.9744,8.433174964,3.078055965,5.922413358,6.822344322,-0.17621565,3.657665381,18.11211125,19.33133305,36.328,-0.227405056,TRUE
2/21/14,-0.37,0.480225989,-0.176,209.6,213.98,209.19,211.64,7828981,7828981,210.8602,-0.17621565,8.24209874,2.896416298,6.601566473,3.840648855,18.32061069,20.70610687,21.58396947,35.8219,-1.393140277,FALSE
2/24/14,8.05,0.537076271,3.841,217.65,218.36,208.32,208.7599,8303133,8303133,215.1007,3.840648855,3.657665381,12.39929767,11.43252099,13.94440616,16.24167241,16.03032391,16.0854583,35.9968,0.488248809,TRUE
2/25/14,30.35,0.751412429,13.944,248,259.2,228.45,230,32797000,32797000,248.1191,13.94440616,18.32061069,18.11211125,24.22982518,2.016129032,1.830645161,-1.286290323,1.991935484,35.9507,-0.128066939,TRUE
2/26/14,5,0.786723164,2.016,253,265,247.5,258.58,24771194,24771194,256.0194,2.016129032,16.24167241,20.70610687,27.62952126,-0.181818182,-3.23715415,-0.964426877,-2.683794466,35.2882,-1.842801392,TRUE
2/27/14,-0.46,0.783474576,-0.182,252.54,261.9,248.33,261.25,17970707,17970707,254.9204,-0.181818182,1.830645161,16.03032391,23.97643594,-3.060901243,-0.784034212,0.910746812,-5.424883187,35.3526,0.182497265,FALSE
2/28/14,-7.73,0.728884181,-3.061,244.81,252.68,242.55,249.65,14612693,14612693,248.1118,-3.060901243,-3.23715415,-1.286290323,26.42532535,2.348760263,4.097054859,3.206568359,-4.248192476,35.325,-0.078070637,FALSE
3/3/14,5.75,0.769491525,2.349,250.56,251.65,234.99,237.26,13081828,13081828,243.7341,2.348760263,-0.784034212,-0.964426877,19.33133305,1.708173691,0.838122605,0.949872286,-3.619891443,35.2882,-0.104175513,TRUE
3/4/14,4.28,0.799717514,1.708,254.84,260,252.83,258.48,8765392,8765392,255.795,1.708173691,4.097054859,0.910746812,21.58396947,-0.855438707,-0.745565845,-3.38643855,-6.690472453,36.6409,3.833292715,TRUE
3/5/14,-2.18,0.784322034,-0.855,252.66,256.99,251.8,256.72,5946736,5946736,254.4826,-0.855438707,0.838122605,3.206568359,16.0854583,0.110820866,-2.552837806,-5.469801314,-8.584659226,36.8433,0.552388178,FALSE
3/6/14,0.28,0.786299435,0.111,252.94,257.5,249.45,254.14,7374719,7374719,252.9124,0.110820866,-0.745565845,0.949872286,1.991935484,-2.66071005,-5.574444532,-7.325848027,-7.495848818,37.4506,1.648332261,TRUE
3/7/14,-6.73,0.738771186,-2.661,246.21,254.85,244.41,252.94,7818465,7818465,248.0723,-2.66071005,-2.552837806,-3.38643855,-2.683794466,-2.993379635,-4.792656675,-1.91706267,-2.505990821,37.5334,0.221091251,FALSE
3/10/14,-7.37,0.686723164,-2.993,238.84,243,236.06,242.7,7745751,7745751,238.339,-2.993379635,-5.574444532,-5.469801314,-5.424883187,-1.854798191,1.109529392,-0.439624853,-1.25607101,37.0549,-1.274864521,FALSE
3/11/14,-4.43,0.655437853,-1.855,234.41,244.6,232.4262,236.5,8836349,8836349,239.2482,-1.854798191,-4.792656675,-7.325848027,-4.248192476,3.020348961,1.441918007,-1.467514185,0.21330148,36.3924,-1.787887702,FALSE
3/12/14,7.08,0.705437853,3.02,241.49,247.5,231.11,231.5,9763911,9763911,240.1842,3.020348961,1.109529392,-1.91706267,-3.619891443,-1.532154541,-4.356288045,-3.109859622,-5.217607354,36.374,-0.050560007,TRUE
3/13/14,-3.7,0.67930791,-1.532,237.79,244.19,234,243.79,6236325,6236325,238.1215,-1.532154541,1.441918007,-0.439624853,-6.690472453,-2.868076875,-1.60225409,0.946213045,-7.409899491,35.8385,-1.472205421,FALSE
3/14/14,-6.82,0.631144068,-2.868,230.97,236.9365,228.32,235.29,8289733,8289733,231.3386,-2.868076875,-4.356288045,-1.467514185,-8.584659226,1.30319955,3.926916916,2.108498939,-4.559033641,36.3093,1.313671052,FALSE
3/17/14,3.01,0.65240113,1.303,233.98,237.93,230.5,234.95,5912592,5912592,234.7398,1.30319955,-1.60225409,-3.109859622,-7.495848818,2.589964954,0.794939738,0.397469869,-8.983673818,36.6786,1.017094794,TRUE
3/18/14,6.06,0.69519774,2.59,240.04,241.5,235.02,236.95,6242349,6242349,238.3272,2.589964954,3.926916916,0.946213045,-2.505990821,-1.749708382,-2.137143809,-4.645059157,-13.63106149,35.5431,-3.095810636,TRUE
3/19/14,-4.2,0.665536723,-1.75,235.84,241.55,233.51,241.39,5071327,5071327,234.6399,-1.749708382,0.794939738,2.108498939,-1.25607101,-0.394335142,-2.946913161,-6.644335142,-9.951662144,34.6199,-2.597409905,FALSE
3/20/14,-0.93,0.658968927,-0.394,234.91,239.25,233.36,236.16,3817905,3817905,236.095,-0.394335142,-2.137143809,0.397469869,0.21330148,-2.562683581,-6.274743519,-6.159805883,-11.2638883,34.6107,-0.026574311,FALSE
3/21/14,-6.02,0.616454802,-2.563,228.89,236.2,227.5,236.02,8227311,8227311,202.6464,-2.562683581,-2.946913161,-4.645059157,-5.217607354,-3.809690244,-3.691729652,-6.959674953,-5.20774171,34.6568,0.133195804,FALSE
3/24/14,-8.72,0.554872881,-3.81,220.17,229.9,210.27,229.75,11332947,11332947,218.5127,-3.809690244,-6.274743519,-6.644335142,-7.409899491,0.122632511,-3.274742245,-5.836399146,4.596448199,35.1646,1.465224718,FALSE
3/25/14,0.27,0.556779661,0.123,220.44,227.05,217.9,224.14,7865375,7865375,222.0302,0.122632511,-3.691729652,-6.159805883,-4.559033641,-3.393213573,-5.951732898,-3.660860098,2.250045364,35.22,0.157544804,TRUE
3/26/14,-7.48,0.503954802,-3.393,212.96,222.6,211.3501,221.95,6907306,6907306,215.6123,-3.393213573,-3.274742245,-6.959674953,-8.983673818,-2.648384673,-0.277047333,-2.117768595,-0.345135237,34.7122,-1.441794435,FALSE
3/27/14,-5.64,0.464124294,-2.648,207.32,213.6,203,212.37,9505307,9505307,206.2455,-2.648384673,-5.951732898,-5.836399146,-13.63106149,2.435847964,0.545051129,4.65464017,0.096469226,34.2875,-1.223489148,FALSE
3/28/14,5.05,0.499788136,2.436,212.37,216.72,210.27,212.8,9684761,9684761,213.4525,2.435847964,-0.277047333,-3.660860098,-9.951662144,-1.845835099,2.166030984,8.43810331,1.455007769,33.8998,-1.130732774,TRUE
3/31/14,-3.92,0.47210452,-1.846,208.45,216.75,206.39,216.5,8380023,8380023,209.6653,-1.845835099,0.545051129,-2.117768595,-11.2638883,4.087311106,10.47733269,8.13144639,4.068121852,34.1029,0.599118579,FALSE
4/1/14,8.52,0.532274011,4.087,216.97,218.16,208.58,209.02,7371422,7371422,214.6097,4.087311106,2.166030984,4.65464017,-5.20774171,6.139097571,3.885329769,-2.186938286,-5.890215237,33.032,-3.140202153,TRUE
4/2/14,13.32,0.626341808,6.139,230.29,230.89,218.05,220,10732542,10732542,224.0105,6.139097571,10.47733269,8.43810331,4.596448199,-2.123409614,-7.844456989,-9.88753311,-11.51157237,34.1398,3.353717607,TRUE
4/3/14,-4.89,0.59180791,-2.123,225.4,235.73,222,230.3,10923734,10923734,227.9848,-2.123409614,3.885329769,8.13144639,2.250045364,-5.845164153,-7.93256433,-4.409937888,-12.1162378,33.6413,-1.460172584,FALSE
4/4/14,-13.175,0.498764124,-5.845,212.225,228.27,211.25,226.01,11345618,11345618,217.4724,-5.845164153,-7.844456989,-2.186938286,-0.345135237,-2.216986689,1.524325598,2.216986689,-8.629991754,33.512,-0.384349,FALSE
4/7/14,-4.705,0.465536723,-2.217,207.52,216.2,203.51,205.81,9855478,9855478,208.5152,-2.216986689,-7.93256433,-9.88753311,0.096469226,3.82613724,4.534502699,-1.604664611,-4.052621434,33.0412,-1.404869897,FALSE
4/8/14,7.94,0.521610169,3.826,215.46,216.4899,206.42,210.05,6889296,6889296,212.3365,3.82613724,1.524325598,-4.409937888,1.455007769,0.682261209,-5.230669266,-5.420959807,-8.047897522,32.1365,-2.738096679,TRUE
4/9/14,1.47,0.531991525,0.682,216.93,218.45,210.89,216.76,5157923,5157923,214.837,0.682261209,4.534502699,2.216986689,4.068121852,-5.872862214,-6.061863274,-8.684829208,-5.785276356,32.2011,0.201017535,TRUE
4/10/14,-12.74,0.442019774,-5.873,204.19,217.5,203.7901,216.82,7211492,7211492,208.5185,-5.872862214,-5.230669266,-1.604664611,-5.890215237,-0.200793379,-2.987413683,-5.034526666,7.07674225,32.2103,0.028570453,FALSE
4/11/14,-0.41,0.439124294,-0.201,203.78,207,198.6,200.61,9071300,9071300,202.7194,-0.200793379,-6.061863274,-5.420959807,-11.51157237,-2.792226911,-4.843458632,-2.291687114,2.065953479,32.0996,-0.343678885,FALSE
4/14/14,-5.69,0.398940678,-2.792,198.09,208.44,194.41,207.6,7703031,7703031,200.6382,-2.792226911,-2.987413683,-8.684829208,-12.1162378,-2.110151951,0.514917462,0.015144631,4.93210157,31.7672,-1.035526922,FALSE
4/15/14,-4.18,0.369420904,-2.11,193.91,199.29,184.32,199.09,13667071,13667071,192.2964,-2.110151951,-4.843458632,-5.034526666,-8.629991754,2.681656439,2.171110309,5.399412098,3.063276778,31.5087,-0.813732403,FALSE
4/16/14,5.2,0.406144068,2.682,199.11,199.99,190.82,197,7205319,7205319,195.931,2.681656439,0.514917462,-2.291687114,-4.052621434,-0.497212596,2.646778163,9.808648486,-0.301340967,32.0626,1.757927176,TRUE
4/17/14,-0.99,0.399152542,-0.497,198.12,202.29,194.08,199.61,5929506,5929506,199.2965,-0.497212596,2.171110309,0.015144631,-8.047897522,3.159701191,10.35735918,4.981829194,4.441752473,32.3211,0.806235302,FALSE
4/21/14,6.26,0.443361582,3.16,204.38,206.2,194,197.08,5266490,5266490,201.2844,3.159701191,2.646778163,5.399412098,-5.785276356,6.977199335,1.766317644,1.702710637,1.717389177,32.755,1.342466686,TRUE
4/22/14,14.26,0.544067797,6.977,218.64,219.33,205.01,206.36,9809333,9809333,214.6308,6.977199335,10.35735918,9.808648486,7.07674225,-4.871020856,-4.930479327,-8.594035858,-4.989937797,33.8075,3.213249886,TRUE
4/23/14,-10.65,0.468855932,-4.871,207.99,216.74,207,216.33,7295609,7295609,212.1069,-4.871020856,1.766317644,4.981829194,2.065953479,-0.062503005,-3.913649695,-4.557911438,1.40391365,33.7982,-0.027508689,FALSE
