Ticker,Date,Headline,Article,Type
AAPL,11122018,US STOCKS-Nasdaq falls 2 pct as Apple  chip stocks hit by weak forecasts ,* Tobacco stocks down after report on ban on menthol cigarettes,normal
AAPL,11112018,Apple finds quality problems in some iPhone X and MacBook models ,Apple Inc said on Friday it had found some issues affecting some of its iPhone X and 13-inch MacBook Pro products and said the company would fix them free of charge.,topStory
AAPL,11102018,UPDATE 1-Apple finds quality problems in some iPhone X and MacBook models ,Nov 9 Apple Inc said on Friday it had found some issues affecting some of its iPhone X and 13-inch MacBook pro products and said the company would fix them free of charge.,topStory
AAPL,11102018,Apple says it found issues with some iPhone X and MacBook devices ,Nov 9 Apple Inc said on Friday it had found some issues affecting some of its iPhone X and 13-inch MacBook pro products and said the company would fix them free of charge.,normal
AAPL,11092018,Amazon strikes deal with Apple to sell iPhones  iPads ,Amazon.com Inc  on Friday said it would carry more Apple Inc  products globally in time for the holiday shopping season  as the technology rivals put aside past differences to boost sales. | Video ,topStory
AAPL,11092018,Amazon strikes deal with Apple to sell iPhones  iPads ,Nov 9 Amazon.com Inc on Friday said it would carry more Apple Inc products globally in time for the holiday shopping season  as the technology rivals put aside past differences to boost sales.,normal
AAPL,11092018,Optical parts maker II-VI eyes 5G  driverless cars with Finisar buy ,Laser and optical parts maker II-VI Inc  said on Friday it would buy Apple Inc supplier Finisar Corp  for about $3.2 billion  to grab a bigger slice of 5G investments and sell more sensors for iPhones and driverless cars.,normal
AAPL,11092018,UPDATE 3-Optical parts maker II-VI eyes 5G  driverless cars with Finisar buy ,* II-VI to pay Finisar shareholders $26 per share in cash  stock,normal
AAPL,11092018,Optical products maker II-VI to buy Finisar for $3.2 bln ,Nov 9 Laser and optical products maker II-VI Inc said on Friday it would buy peer Finisar Corp  a major Apple Inc supplier  for about $3.2 billion.,normal
AAPL,11082018,Apple supplier AAC Tech Q3 profit dives 29 pct ,HONG KONG  Nov 8 AAC Technologies Holdings Inc   an acoustic components supplier to Apple Inc   on Thursday reported a drop of 28.7 percent to 973 million yuan ($140.38 million) in quarterly net profit  dented by lacklustre iPhone sales volume growth.,topStory
AAPL,11082018,Equities fall after Fed keeps rates on hold  dollar up ,NEW YORK World equity markets declined on Thursday  snapping a seven-session winning streak  with U.S. stocks on the defensive and the dollar strengthening after the Federal Reserve kept interest rates unchanged.,normal
AAPL,11082018,US STOCKS-S&P 500 edges lower ahead of Fed decision ,* Wynn Resorts pulls other casino operators lower on Macau warning,normal
AAPL,11082018,US STOCKS-Weak results keep S&P  Nasdaq lower ahead of Fed decision ,* Wynn Resorts pulls down other casino operators on Macau warning,normal
AAPL,11082018,US STOCKS-Wall St dips as weak earnings dampen surge from midterm elections ,* Indexes down: Dow 0.03 pct  S&P 0.10 pct  Nasdaq 0.13 pct (Updates to open),normal
