Ticker,Date,Headline,Article,Type
FB,11272018,Former Facebook worker says firm not doing enough to deal with racial discrimination ,A former Facebook Inc  employee who worked closely with racial minority groups said in a blog post https://www.facebook.com/notes/mark-s-luckie/facebook-is-failing-its-black-employees-and-its-black-users/1931075116975013 on Tuesday that he left this month over frustration with the social network's "systematic disenfranchisement of underrepresented voices" and other diversity issues.,topStory
FB,11272018,Former Facebook worker says firm not doing enough to deal with racial discrimination ,Nov 27 A former Facebook Inc employee who worked closely with racial minority groups said in a blog post https://www.facebook.com/notes/mark-s-luckie/facebook-is-failing-its-black-employees-and-its-black-users/1931075116975013 on Tuesday that he left this month over frustration with the social network's "systematic disenfranchisement of underrepresented voices" and other diversity issues.,normal
FB,11272018,Upended by frat boys: International lawmakers slam Facebook's effect on politics ,LONDON Facebook  came under fire on Tuesday from lawmakers from several countries who accused the firm of undermining democratic institutions and left out an empty chair for chief executive Mark Zuckerberg after he declined to be questioned.,normal
FB,11212018,WhatsApp hires Ezetap's Bose to be its India head ,MUMBAI Facebook-owned WhatsApp said on Wednesday it had hired Abhijit Bose  the co-founder and chief executive of Indian mobile payments firm Ezetap  to be the head of its operations in India  its biggest market by users.,topStory
FB,11212018,GLOBAL MARKETS-World stocks try to find feet after tech-driven rout ,* World stocks flat after big falls; Wall Street set for bounce,normal
FB,11212018,Facebook's WhatsApp names Ezetap co-founder Abhijit Bose as India head ,MUMBAI  Nov 21 Facebook Inc-owned WhatsApp said on Wednesday that it has appointed Abhijit Bose as head of its operations in India  its biggest market by users.,normal
FB,11212018,GLOBAL MARKETS-World stocks struggle to find feet after tech-driven rout ,* World stocks flat after big falls; Wall Street set for bounce,normal
FB,11212018,Facebook sued by Russian firm linked to woman charged by U.S. ,A Russian company whose accountant was charged by federal prosecutors for attempting to meddle in U.S. elections sued Facebook Inc on Tuesday  claiming it is a legitimate news outlet and its Facebook account should be restored.,normal
FB,11202018,UPDATE 3-Facebook sued by Russian firm linked to woman charged by U.S. ,Nov 20 A Russian company whose accountant was charged by federal prosecutors for attempting to meddle in U.S. elections sued Facebook Inc on Tuesday  claiming it is a legitimate news outlet and its Facebook account should be restored.,topStory
FB,11202018,Instacart hires Instagram manager to boost growth ,SAN FRANCISCO Instacart said on Tuesday it hired Bangaly Kaba as vice president of growth from Facebook Inc's Instagram as the grocery delivery startup tries to make itself a household name.,normal
FB,11202018,Instacart hires Instagram manager to boost growth ,SAN FRANCISCO  Nov 20 Instacart said on Tuesday it hired Bangaly Kaba as vice president of growth from Facebook Inc's Instagram as the grocery delivery startup tries to make itself a household name.,normal
FB,11202018,CORRECTED-UPDATE 1-Facebook sued by Russian firm linked to woman charged by U.S. prosecutors ,Nov 20 A Russian company whose accountant was charged by federal prosecutors for attempting to meddle in U.S. elections sued Facebook Inc on Tuesday  claiming it is a legitimate news firm and its Facebook account should be restored.,normal
FB,11202018,CORRECTED-Facebook sued by Russian firm linked to woman charged by U.S. prosecutors ,Nov 20 A Russia-based news company whose accountant was charged by federal prosecutors for attempting to meddle in U.S. elections sued Facebook Inc in a federal court on Tuesday  claiming that its Facebook page was improperly removed.,normal
FB,11202018,DoubleLine's Gundlach: Now is the time for capital preservation ,NEW YORK Jeffrey Gundlach  who runs DoubleLine Capital  said on Tuesday that investors should focus on capital preservation and avoid corporate bonds and Treasuries as inflationary pressures intensify.,normal
FB,11202018,UPDATE 2-DoubleLine's Gundlach: Now is the time for capital preservation ,NEW YORK  Nov 20 Jeffrey Gundlach  who runs DoubleLine Capital  said on Tuesday that investors should focus on capital preservation and avoid corporate bonds and Treasuries as inflationary pressures intensify.,normal
FB,11202018,Singapore lawmaker blasts Facebook over refusal to take down 'false' post ,SINGAPORE A Singapore lawmaker hit out at Facebook  on Tuesday  saying it had reneged on a promise to help rein in fake news and calling for tougher regulations  which the social media firm has cautioned against.,normal
FB,11192018,Facebook to fund trainee local newspaper reporters in Britain ,LONDON Facebook is donating 4.5 million pounds ($5.8 million) to train journalists in Britain to support communities that have lost local newspapers and reporters  in no little part due to ad revenue and readers switching online to the social media giant.,topStory
FB,11192018,UPDATE 1-Facebook to fund trainee local newspaper reporters in Britain ,LONDON  Nov 19 Facebook is donating 4.5 million pounds ($5.8 million) to train journalists in Britain to support communities that have lost local newspapers and reporters  in no little part due to ad revenue and readers switching online to the social media giant.,normal
FB,11162018,US STOCKS SNAPSHOT- S&P  Dow gain; Nasdaq dragged down by Nvidia  Facebook ,Nov 16 The S&P 500 and Dow Industrials rose on Friday after President Donald Trump said the United States may not have to impose further tariffs on Chinese goods  but declines in shares of Nvidia Corp  Amazon.com Inc and Facebook Inc helped to drag down the Nasdaq.,topStory
FB,11162018,Facebook defends Russia response  updates plan to curb misbehavior ,SAN FRANCISCO Facebook Inc  Chairman and Chief Executive Mark Zuckerberg on Thursday defended his response to Russian election meddling on the world's largest social media network and issued a new plan aimed at stifling misbehavior while maintaining a vibrant hub for online speech.,normal
FB,11152018,Breakingviews - Mark Zuckerberg pushes wrong kind of independence ,NEW YORK (Reuters Breakingviews) - Facebook founder Mark Zuckerberg is pushing the wrong kind of independence. The social network’s chief executive on Thursday revealed he plans to set up an external committee to help police fake news and hateful content. The move follows yet more revelations about how poorly he and others dealt with Russian meddling in U.S. elections. Outsourcing decisions won’t fix Facebook’s culture  though. Removing Zuckerberg as chair would be a step in the right direction.,topStory
FB,11152018,U.S. senator to query Facebook about report on treatment of critics ,WASHINGTON A Democratic U.S. senator said on Thursday she will ask Facebook Inc  and the Justice Department about a media report that the company hired an outside firm to attack critics  warning that such action could raise campaign finance issues.,normal
FB,11122018,France to 'embed' regulators at Facebook to combat hate speech ,PARIS Facebook  will allow French regulators to "embed" inside the company to examine how it combats online hate speech  the first time the wary tech giant has opened its doors in such a way  President Emmanuel Macron said on Monday.,topStory
FB,11122018,France to "embed" regulators at Facebook in fight against hate speech ,PARIS  Nov 12 In the first move of its kind  Facebook will allow a small number of French regulators to "embed" inside the company and examine how the social media giant combats hate speech online  President Emmanuel Macron said on Monday.,normal
FB,11122018,SAP snatches sentiment tracker Qualtrics from verge of IPO for $8 billion ,FRANKFURT German business software company SAP  has agreed to buy Qualtrics International for $8 billion in cash  pre-empting a planned stock market listing by the U.S.-based company which specializes in tracking online sentiment. | Video ,normal
FB,11122018,UPDATE 5-SAP snatches sentiment tracker Qualtrics from verge of IPO for $8 bln ,* Seen as expensive  but SAP has good record on M&A - analyst,normal
FB,11082018,Facebook to quadruple size of Dublin international headquarters ,DUBLIN Facebook has taken on a long-term lease in Dublin which will quadruple the floor space at its international headquarters and allow the company to more than double its current staff of over 4 000.,topStory
FB,11082018,Facebook to quadruple size of Dublin international headquarters ,DUBLIN  Nov 8 Facebook has taken on a long-term lease in Dublin which will quadruple the floor space at its international headquarters and allow the company to more than double its current staff of over 4 000.,normal
FB,11072018,Facebook blocks more accounts potentially linked to foreign entity ,Facebook Inc said on Tuesday it blocked more accounts  in addition to the about 115 accounts it blocked over the weekend  in the run up to the U.S. midterm elections that saw democrats capture U.S. House majority.,topStory
FB,11072018,Facebook  Google tools reveal political ad removal data ,SAN FRANCISCO Public databases that shine a light on online political ads - launched by Facebook and Google before Tuesday's U.S. elections - offer the public the first broad view of how quickly the companies yank advertisements that break their rules.,normal
FB,11072018,Facebook blocks more accounts that may be linked to foreign entity ,Nov 7 Facebook Inc said on Tuesday that it blocked more accounts after a website claiming to be associated with Russia-based Internet Research agency published a list of Instagram accounts they claimed to have created.,normal
FB,11052018,NBC  Fox News  Facebook pull Trump campaign ad linking immigration  crime ,NEW YORK NBC  Fox News and Facebook  pulled a campaign ad linking a caravan of Central American migrants and a cop killer  which U.S. President Donald Trump endorsed and CNN deemed "racist " the media companies said on Monday. The primetime TV ads on NBC  paid for by Donald J. Trump for President  ran during a "Sunday Night Football" broadcast.,topStory
FB,11052018,Facebook's Cameroon problem: stop online hate stoking conflict ,YAOUNDE A video link posted on Facebook on June 20 showed a man cooking human body parts in a pot over a wood fire.,normal
FB,11022018,MEDIA-Private messages of 81 000 Facebook users leaked online - BBC ,* The personal data of 257 000 Facebook users  including the private messages of 81 000 users  has been freely available online since early September  shared by what may be Russian hackers  a BBC Russian Service investigation said on Friday.,topStory
FB,11022018,GLOBAL MARKETS-Bumper US wage data cheers dollar  shares roar on trade hopes ,* Dollar steadies  sterling builds on strongest day of the year,normal
FB,11022018,Apple loses $1 trillion status after soft holiday forecast ,Nov 2 Shares in Apple Inc fell 6 percent on Friday  cutting its market value back to less than $1 trillion after it forecast softer-than-expected sales for the holiday quarter and fueled nerves over iPhone sales by saying it would no longer release the figures.,normal
FB,11022018,Apple warns on holiday sales  sending value below $1 trillion ,Apple Inc on Thursday warned that sales for the crucial holiday quarter would likely miss Wall Street expectations  which Chief Executive Tim Cook blamed on weakness in emerging markets and foreign exchange costs. | Video ,normal
FB,10312018,US STOCKS SNAPSHOT-Wall Street opens higher on strong earnings ,Oct 31 U.S. stocks opened higher on Wednesday and were set for a second day of gains at the end of a brutal month  as Facebook led a slew of encouraging earnings reports.,topStory
FB,10312018,US STOCKS-Wall Street gets lift from strong earnings at end of rough month ,* Indexes up: Dow 1.11 pct  S&P 1.29 pct  Nasdaq 2.05 pct (Updates to open),normal
FB,10312018,US STOCKS-Futures rise for second day; Facebook gains after results ,* GM up on results beat; Kellogg down on cutting profit forecast,normal
FB,10312018,US STOCKS-Futures rise as Facebook lifts high-growth stocks ,Oct 31 U.S. stock index futures rose on Wednesday  setting Wall Street for a second straight day of gains at the end of a brutal month  with Facebook's quarterly report helping boost high-growth internet names.,normal
FB,10312018,REUTERS NEWS SCHEDULE AT 6 a.m GMT/2 p.m SGT ,Here are the top stories and upcoming coverage plans for Reuters text service as of 6 a.m. GMT/2 p.m. SGT. For a full schedule of news and events  go to our editorial calendar on Reuters Connect https://www.reutersconnect.com/planning or on Media Express http://mediaexpress.reuters.com/planning-tools/calendar.,normal
FB,10312018,Morning News Call - India  October 31 ,To access the newsletter  click on the link:    http://share.thomsonreuters.com/assets/newsletters/Indiamorning/MNC_IN_10312018.pdf           If you would like to receive this newsletter via email  please register at: https://forms.thomsonreuters.com/india-morning/               FACTORS TO WATCH     3:45 pm: NITI Aayog CEO Amitabh Kant to attend FICCI’s Higher Education Summit in New Delhi. 5:00 pm: Government to release September infrastructure output data in New Delhi.               INDIA TOP ,normal
FB,10312018,Facebook expects rising costs to combat scandals to moderate after 2019 ,Facebook Inc  on Tuesday relieved investors by forecasting that margins would stop shrinking after 2019 as costs from scandals ease up  sending shares up despite a second-straight quarter with record-low user growth. | Video ,normal
FB,10312018,UPDATE 6-Facebook expects rising costs to combat scandals to moderate after 2019 ,Oct 30 Facebook Inc on Tuesday relieved investors by forecasting that margins would stop shrinking after 2019 as costs from scandals ease up  sending shares up despite a second-straight quarter with record-low user growth.,normal
FB,10302018,Breakingviews - Facebook heads into an earnings pincer movement ,NEW YORK (Reuters Breakingviews) - Facebook is heading into an earnings pincer movement. Sales growth at the $410 billion social-media network slowed in the third quarter  the company said on Tuesday. Combating that and other problems means spending more  hitting both top and bottom lines. That may force Chief Executive Mark Zuckerberg to take rash countermeasures.,topStory
FB,10302018,CORRECTED-UPDATE 4-Facebook's rise in profit outweighs slow user  sales growth ,Oct 30 Facebook Inc on Tuesday beat profit estimates but missed targets for growing monthly users and reported its slowest revenue growth in about six years in a quarter some investors feared would be hit harder by defections from the social media site.,normal
FB,10302018,Facebook misses estimates for monthly users  revenue ,Oct 30 Facebook Inc on Tuesday missed estimates for quarterly user growth and revenue but topped profit expectations as the social network tries to recover from privacy and content scandals.,normal
FB,10302018,Britain to target online giants with new 'Digital Services Tax' ,LONDON Britain said it would tax the revenue that online platforms such as Google  Facebook and Amazon make in the country to update a system that had not kept pace with changing digital business models.,normal
