date,change,changeOverTime,changePercent,close,high,low,open,unadjustedVolume,volume,vwap
2014-03-03,-6.4865,0.136564561210122,-1.066,601.9463,604.5239,596.6661,603.9784,2104491,4204777,600.929
2014-03-04,6.1161,0.148112860733308,1.016,608.0625,608.608,605.3547,608.1075,1471031,2939123,607.4297
2014-03-05,1.6767,0.151278532062004,0.276,609.7391,612.1515,606.3087,608.1325,1236190,2469910,612.0738
2014-03-06,0.6756749999999999,0.152554354629581,0.111,610.4148,613.6856,609.9093,611.7511,1269591,2536645,611.6747
2014-03-07,-2.4124,0.14799938295276702,-0.395,608.0024,614.1061,606.3247,614.0134,1515510,3027992,608.8115
2014-03-10,-1.6116000000000001,0.14495644133680202,-0.265,606.3908,609.4263,602.6471,608.4528,1215443,2428458,605.8275
2014-03-11,-5.7958,0.13401310488991,-0.9560000000000001,600.595,607.7671,598.9183,607.4919,1715423,3427419,602.6351
2014-03-12,3.6587,0.14092108838219702,0.609,604.2536,604.5289,592.6871,598.7982,1966927,3929924,599.8912
2014-03-13,-9.1291,0.12368398345150301,-1.5110000000000001,595.1245,605.8552,592.9724,604.579,2345640,4686593,597.9622
2014-03-14,-8.1381,0.108318034602604,-1.367,586.9864,596.0304,586.8513,591.586,2301786,4598973,590.2187
2014-03-17,9.6596,0.126556802804128,1.646,596.646,599.1335,589.6441,590.2146,2166547,4328765,602.5682
2014-03-18,9.5896,0.14466340054578802,1.607,606.2356,606.3708,597.1265,597.9323,1821606,3639572,603.0476
2014-03-19,-6.011,0.13331373434228402,-0.992,600.2246,606.601,597.8022,606.5059,1612901,3222579,594.2957
2014-03-20,-1.046,0.131338730042024,-0.17400000000000002,599.1786,605.4098,598.2777,600.575,1684975,3366583,601.3415
2014-03-21,-7.0671,0.11799498922905101,-1.179,592.1115,605.4198,591.8162,603.7582,3210656,6414897,500.0252
2014-03-24,-12.5676,0.094265671309814,-2.122,579.544,593.0425,573.548,592.6871,3039151,6072230,580.4059
2014-03-25,0.395395,0.095012245593106,0.068,579.9394,585.5049,574.0735,583.583,2413045,4821269,579.9948
2014-03-26,-13.3884,0.069732945809545,-2.309,566.551,586.3708,566.3157,581.586,2580023,5154891,574.715
2014-03-27,-8.8538,0.05301545960106,-1.5630000000000002,557.6971,566.536,551.601,565.9904,3826676,7645706,551.4388
2014-03-28,2.9379,0.058562842616514,0.527,560.6351,567.1616,559.4439,560.0595,2258918,4513323,563.7842
2014-03-31,-2.8228,0.053232974415008,-0.504,557.8123,568.0675,556.9814,565.7652,1942277,3880673,561.561
2014-04-01,10.2002,0.07249228738162901,1.8290000000000002,568.0124,569.3188,559.559,560.6951,2182626,4360891,567.9796
2014-04-02,0.10510499999999999,0.072690920701311,0.019,568.1176,572.9724,562.562,571.5209,2085760,4167353,567.496
2014-04-03,3.3824,0.079077397321962,0.595,571.5,588.3,566.01,573.39,4019626,4019626,576.9989
2014-04-04,-26.25,0.02951347487279,-4.593,545.25,579.7173,544.494,578.55,5366972,5366972,555.5185
2014-04-07,-4.62,0.020790224521736,-0.847,540.63,549.85,530.53,544.79,3961552,3961552,539.9398
2014-04-08,16.88,0.052662186843337004,3.122,557.51,559.88,544.7,545.05,3488768,3488768,554.5533
2014-04-09,9.53,0.070656250879169,1.709,567.04,567.8,555.38,565.84,3033589,3033589,561.7182
2014-04-10,-20.35,0.032232410047145,-3.589,546.69,568.21,545.5,568.0,3296996,3296996,552.0137
2014-04-11,-8.93,0.015371235667293,-1.633,537.76,547.59,533.4,537.94,3175460,3175460,540.9171
2014-04-14,7.44,0.029419067401458002,1.384,545.2,553.02,540.52,543.66,2541398,2541398,546.6549
2014-04-15,3.5,0.036027590394681,0.642,548.7,552.89,530.64,551.0,3999843,3999843,541.8277
2014-04-16,15.2,0.06472746167953501,2.77,563.9,564.0,553.1,557.7,4588541,4588541,554.2491
2014-04-17,-20.56,0.025907109467917,-3.646,543.34,557.0,539.4,556.32,5616862,5616862,546.0235
2014-04-21,-3.9699999999999998,0.018411156244176,-0.731,539.37,544.0,534.0,544.0,2425207,2425207,538.7224
2014-04-22,6.13,0.029985512229449004,1.137,545.5,547.995,536.0,536.0,2331121,2331121,544.1098
2014-04-23,-7.99,0.014899198310634002,-1.465,537.51,544.8,528.1277,543.67,1959330,1959330,541.9535
2014-04-24,-3.07,0.009102579570865,-0.5710000000000001,534.44,542.5,531.0,541.69,2069559,2069559,535.4678
2014-04-25,-11.34,-0.012309034927176,-2.122,523.1,533.86,522.5,532.26,2372604,2372604,526.1454
2014-04-28,-0.12,-0.012535612858373001,-0.023,522.98,525.9,511.0,525.8,3752779,3752779,518.584
2014-04-29,13.35,0.012671181987205,2.553,536.33,537.76,523.0,523.89,2535967,2535967,532.9949
2014-04-30,-1.45,0.009933365318584,-0.27,534.88,536.34,529.09,535.12,2038658,2038658,532.8349
2014-05-01,3.65,0.016825110725802003,0.682,538.53,539.91,532.86,534.25,2004375,2004375,536.4606
2014-05-02,-4.66,0.008026334397683,-0.865,533.87,542.4,533.27,541.44,1781595,1781595,536.5529
2014-05-05,1.46,0.010783032560570002,0.273,535.33,535.72,527.58,530.24,1228797,1228797,532.3044
2014-05-06,-12.76,-0.013309754123293,-2.384,522.57,534.548,522.2601,533.41,1835318,1835318,533.1582
2014-05-07,-4.57,-0.021938597003015002,-0.875,518.0,524.43,511.09,523.25,3074346,3074346,515.6307
2014-05-08,2.17,-0.017841312747217,0.419,520.17,527.35,514.46,515.72,2452197,2452197,522.1127
2014-05-09,6.45,-0.005662748945421001,1.24,526.62,527.35,514.28,518.65,2261447,2261447,521.4006
2014-05-12,11.81,0.016636295783139,2.243,538.43,538.75,527.51,531.84,1949291,1949291,535.3322
2014-05-13,3.11,0.022508440499974,0.578,541.54,543.99,537.9,539.58,2011963,2011963,541.0471
2014-05-14,-7.13,0.009045935088066,-1.317,534.41,541.82,533.11,541.82,1281148,1281148,536.9127
2014-05-15,-5.29,-0.0009423753788330001,-0.99,529.12,533.9999,525.31,533.14,1833044,1833044,529.1919
2014-05-16,-0.8200000000000001,-0.002490657908674,-0.155,528.3,530.84,523.57,529.6,1907733,1907733,527.0737
2014-05-19,10.53,0.017391555553793,1.9929999999999999,538.83,539.35,525.66,528.88,1977885,1977885,535.2755
2014-05-20,1.56,0.020337068659344003,0.29,540.39,546.35,536.57,540.0,2425292,2425292,541.6573
2014-05-21,9.31,0.037915739821316005,1.7229999999999999,549.7,549.75,542.11,542.9,1564854,1564854,546.6337
2014-05-22,5.75,0.048772599024468004,1.046,555.45,557.96,551.0,552.2,2149757,2149757,554.8325
2014-05-23,8.35,0.064538646736871,1.5030000000000001,563.8,565.0,554.17,558.13,2672674,2672674,560.1671
2014-05-27,11.07,0.085440460889722,1.963,574.87,574.87,564.15,567.78,2191828,2191828,569.8633
2014-05-28,-4.42,0.077094840423995,-0.769,570.45,577.66,569.952,574.57,1581576,1581576,573.0061
2014-05-29,0.11,0.077302536860925,0.019,570.56,573.48,568.4525,573.39,1411296,1411296,570.7608
2014-05-30,1.09,0.07936061973595701,0.191,571.65,572.58,565.79,571.64,1871737,1871737,571.7789
2014-06-02,-7.31,0.06555824742725401,-1.279,564.34,570.41,556.7,569.75,1663640,1663640,562.0123
2014-06-03,-9.83,0.046997738563431,-1.742,554.51,562.4,552.5275,560.9,2031647,2031647,556.0615
2014-06-04,-0.75,0.045581626493455006,-0.135,553.76,558.58,548.56,551.52,1729192,1729192,554.6477
2014-06-05,11.17,0.066672255588969,2.017,564.93,565.0,555.05,557.11,1796370,1796370,561.0166
2014-06-06,1.1,0.068749219958268,0.195,566.03,568.7999,559.58,568.16,1740934,1740934,564.5172
2014-06-09,4.7,0.07762352226345301,0.8300000000000001,570.73,572.0,565.22,566.75,1529959,1529959,569.5101
2014-06-10,-2.43,0.073035319156729,-0.426,568.3,572.0,566.13,568.78,1485115,1485115,568.8593
2014-06-11,-0.8,0.071524799615421,-0.14100000000000001,567.5,568.97,563.68,565.92,1129173,1129173,566.1468
2014-06-12,-8.0,0.056419604202340004,-1.4100000000000001,559.5,567.0,557.15,567.0,1549487,1549487,561.1899
2014-06-13,0.85,0.05802453121498,0.152,560.35,560.65,553.72,560.08,1353343,1353343,558.0709
2014-06-16,-8.05,0.042824928330568,-1.437,552.3,557.99,550.0,557.25,1971842,1971842,552.1173
2014-06-17,-1.685,0.039643396546688005,-0.305,550.615,553.74,547.47,552.36,1481669,1481669,550.8998
2014-06-18,10.045,0.058609857537237006,1.824,560.66,561.4,551.58,552.8,2060681,2060681,556.558
2014-06-19,4.33,0.066785544554567,0.772,564.99,565.0,556.6679,561.15,2630539,2630539,561.5703
2014-06-20,1.53,0.06967441317731901,0.271,566.52,566.77,559.37,566.45,3162147,3162147,573.2485
2014-06-23,7.77,0.08434533422227401,1.3719999999999999,574.29,574.44,563.5,564.35,1724098,1724098,570.2993
2014-06-24,-1.75,0.08104107272566201,-0.305,572.54,582.25,569.16,574.22,2844325,2844325,576.4552
2014-06-25,13.39,0.10632339354830601,2.339,585.93,587.3,573.26,573.55,2114743,2114743,581.5
2014-06-26,-1.16,0.10413314021340901,-0.198,584.77,589.6,579.6,589.3,2012360,2012360,583.7507
2014-06-27,0.92,0.10587023768591401,0.157,585.69,587.88,582.62,585.45,2022118,2022118,599.6395
2014-06-30,-1.02,0.10394432527074601,-0.17400000000000002,584.67,587.71,583.29,586.76,1479411,1479411,586.7966
2014-07-01,6.82,0.11682150436039701,1.166,591.49,593.66,586.29,587.65,1644628,1644628,590.0507
2014-07-02,-0.71,0.11548091826748601,-0.12,590.78,594.15,589.11,592.26,1197005,1197005,591.0503
2014-07-03,2.3,0.11982366194874701,0.389,593.08,594.25,589.0,591.7,898852,898852,592.3381
2014-07-07,-2.32,0.115443155278954,-0.391,590.76,595.645,587.94,593.51,1337088,1337088,591.7492
2014-07-08,-12.36,0.09210562836574401,-2.092,578.4,587.97,574.0,586.365,2129924,2129924,578.8364
2014-07-09,4.96,0.101470849521854,0.858,583.36,584.1,577.0,578.95,1373056,1373056,581.636
2014-07-10,-3.32,0.095202193425425,-0.5690000000000001,580.04,585.25,572.1001,573.0,1436326,1436326,579.3954
2014-07-11,6.61,0.107682861135483,1.1400000000000001,586.65,588.23,580.575,581.0,1514265,1514265,584.7048
2014-07-14,7.61,0.12205167827217701,1.297,594.26,594.86,586.693,590.6,1954612,1954612,591.1606
2014-07-15,-1.2,0.11978589896021401,-0.202,593.06,595.2999,585.31,595.15,1673979,1673979,591.6486
2014-07-16,-2.44,0.11517881435922502,-0.41100000000000003,590.62,597.0,590.25,596.89,1442211,1442211,593.452
2014-07-17,-9.8,0.096674949978201,-1.659,580.82,589.5,576.85,588.97,2941648,2941648,582.9736
2014-07-18,24.29,0.142538099551168,4.182,605.11,606.7,590.92,603.01,4874260,4874260,600.1727
2014-07-21,-6.67,0.129944142875511,-1.102,598.44,604.16,594.45,601.35,2240111,2240111,598.503
2014-07-22,5.13,0.13963034943415,0.857,603.57,608.89,599.2576,599.7,1881665,1881665,604.8685
2014-07-23,1.62,0.142689151505298,0.268,605.19,607.05,601.35,602.05,1106136,1106136,604.8015
2014-07-24,-2.18,0.13857298575523402,-0.36,603.01,608.91,601.0,605.53,1355974,1355974,603.6038
2014-07-25,-4.93,0.12926440908192302,-0.8180000000000001,598.08,601.0,595.75,599.25,1361911,1361911,598.1215
2014-07-28,0.9400000000000001,0.13103926954296002,0.157,599.02,601.098,592.59,597.75,1358071,1358071,598.0099
2014-07-29,-5.07,0.12146635194992,-0.846,593.95,598.49,592.17,597.7,1366729,1366729,594.9268
2014-07-30,1.49,0.124279694595606,0.251,595.44,598.45,592.7,595.81,1215576,1215576,595.2805
2014-07-31,-15.89,0.094277000206374,-2.669,579.55,591.9899,577.68,588.96,2310471,2310471,583.1457
2014-08-01,-5.95,0.08304251111789501,-1.027,573.6,583.43,570.3,578.555,2213790,2213790,575.1216
2014-08-04,8.67,0.09941276664682201,1.512,582.27,583.82,572.26,576.51,1524818,1524818,579.5822
2014-08-05,-9.13,0.08217396238164301,-1.568,573.14,580.2,570.31,579.38,1651342,1651342,574.7548
2014-08-06,1.35,0.08472296410760101,0.23600000000000002,574.49,578.644,567.45,569.5,1322878,1322878,574.6952
2014-08-07,-2.68,0.079662723644218,-0.467,571.81,578.31,569.43,576.05,1163027,1163027,572.7941
2014-08-08,6.13,0.09123707962949201,1.072,577.94,579.5639,569.02,572.02,1495022,1495022,575.2937
2014-08-11,-0.6900000000000001,0.08993425652511301,-0.11900000000000001,577.25,579.69,575.298,579.0,1203357,1203357,577.44
2014-08-12,-5.13,0.08024804996647501,-0.889,572.12,575.9,569.91,575.0,1394939,1394939,572.7237
2014-08-13,12.44,0.10373662883381601,2.174,584.56,586.125,575.2,576.45,1898206,1898206,581.834
2014-08-14,0.09,0.10390656228221301,0.015,584.65,587.8,580.92,586.69,1272879,1272879,584.129
2014-08-15,-0.9400000000000001,0.10213170182117601,-0.161,583.71,589.47,580.76,587.5,1725358,1725358,585.5661
2014-08-18,8.99,0.119106165166626,1.54,592.7,595.05,586.55,587.1,1470756,1470756,592.5319
2014-08-19,4.41,0.127432904138087,0.744,597.11,597.81,594.44,595.59,1045258,1045258,596.8755
2014-08-20,-1.7000000000000002,0.12422305011280702,-0.28500000000000003,595.41,596.99,593.001,596.95,968617,968617,595.0287
2014-08-21,-2.99,0.11857748332716801,-0.502,592.42,595.25,591.101,594.9,1133593,1133593,592.6305
2014-08-22,0.12,0.11880406125836401,0.02,592.54,594.99,589.8,593.27,877464,877464,592.8072
2014-08-25,-1.97,0.11508440688789301,-0.332,590.57,595.58,589.26,594.77,1298049,1298049,591.3409
2014-08-26,-2.45,0.110458440792637,-0.41500000000000004,588.12,592.05,587.45,592.0,1471953,1471953,588.8008
2014-08-27,-5.12,0.100791115728265,-0.871,583.0,589.37,580.9,587.81,1368766,1368766,584.5326
2014-08-28,-2.68,0.09573087526488301,-0.46,580.32,584.71,577.88,580.02,1405950,1405950,581.4015
2014-08-29,2.04,0.09958270009521901,0.352,582.36,582.8999,578.24,582.35,1206884,1206884,581.0952
2014-09-02,6.27,0.11142139700022101,1.077,588.63,589.3,582.4,582.95,1585277,1585277,586.678
2014-09-03,0.89,0.113101849989926,0.151,589.52,594.49,586.5,591.73,1579779,1579779,590.4496
2014-09-04,3.62,0.119936950914345,0.614,593.14,598.0,590.6,592.13,1634585,1634585,594.8495
2014-09-05,4.64,0.128697964253932,0.782,597.78,598.5,593.55,595.13,1799855,1799855,596.6245
2014-09-08,3.85,0.13596733954647702,0.644,601.63,603.52,598.0231,599.14,1601244,1601244,601.2414
2014-09-09,-9.66,0.11772781608518201,-1.6059999999999999,591.97,600.6,590.48,600.27,1574573,1574573,593.8999
2014-09-10,1.45,0.12046563275380301,0.245,593.42,593.72,587.14,591.74,1160291,1160291,590.8142
2014-09-11,-2.31,0.116104007578276,-0.389,591.11,591.945,586.04,590.0,1501451,1501451,589.7512
2014-09-12,-6.21,0.10437859963887201,-1.051,584.9,591.48,583.28,590.39,1852271,1852271,585.8369
2014-09-15,-3.26,0.098223232508042,-0.557,581.64,583.92,577.01,582.24,1550110,1550110,579.2048
2014-09-16,7.14,0.11170461941421601,1.228,588.78,590.15,580.95,580.95,1581589,1581589,586.7523
2014-09-17,4.51,0.12022017332834001,0.766,593.29,596.07,587.12,589.51,1720921,1720921,591.6855
2014-09-18,3.98,0.12773500804634802,0.671,597.27,597.56,593.02,595.05,1494467,1494467,596.2374
2014-09-19,8.13,0.14308566288489202,1.361,605.4,605.4,597.76,599.49,4194630,4194630,601.8856
2014-09-22,-8.13,0.12773500804634802,-1.343,597.27,603.8,593.12,602.5,1785101,1785101,597.4803
2014-09-23,-6.09,0.11623617803814001,-1.02,591.18,596.65,590.24,595.0,1405078,1405078,592.6308
2014-09-24,7.24,0.129906379886979,1.225,598.42,600.11,590.3,591.57,1760953,1760953,596.8975
2014-09-25,-13.17,0.10503945193819401,-2.201,585.25,598.07,584.74,596.99,1676485,1676485,588.3265
2014-09-26,2.65,0.110043047918777,0.453,587.9,589.5739,585.0,585.93,1289090,1289090,587.3478
2014-09-29,-0.09,0.10987311447038,-0.015,587.81,589.31,581.57,581.83,1144982,1144982,585.525
2014-09-30,0.6000000000000001,0.11100600412636101,0.10200000000000001,588.41,591.0,584.5,587.49,1571688,1571688,588.2688
2014-10-01,-8.78,0.09442805216050501,-1.492,579.63,588.72,578.02,586.8,1449686,1449686,581.4656
2014-10-02,1.25,0.09678823894379901,0.216,580.88,583.24,574.05,578.0,1536935,1536935,579.3383
2014-10-03,5.37,0.10692760136482901,0.924,586.25,588.29,583.5,584.1,1214593,1214593,586.5528
2014-10-06,1.53,0.109816469987581,0.261,587.78,592.4,585.4,589.95,1286130,1286130,588.6183
2014-10-07,-13.68,0.083986585831213,-2.327,574.1,585.85,574.1,584.9,1546228,1546228,578.8482
2014-10-08,9.64,0.10218834630397501,1.679,583.74,584.69,567.64,574.79,2210360,2210360,576.222
2014-10-09,-12.93,0.077774574217583,-2.215,570.81,582.53,569.03,581.61,2413453,2413453,573.5847
2014-10-10,-15.62,0.04828168017354301,-2.7359999999999998,555.19,575.23,555.01,567.47,2979673,2979673,563.2513
2014-10-13,-10.44,0.028569400159473003,-1.88,544.75,560.875,544.43,555.13,2756508,2756508,552.036
2014-10-14,3.94,0.036008708900415,0.723,548.69,558.63,544.5,550.14,2610033,2610033,551.198
2014-10-15,-7.96,0.020979039464400003,-1.451,540.73,543.915,528.422,542.08,3836222,3836222,536.975
2014-10-16,-3.81,0.01378519014892,-0.705,536.92,540.99,524.95,527.0,3805046,3805046,534.7139
2014-10-17,-13.95,-0.012554494352639,-2.598,522.97,543.45,518.41,540.45,5998740,5998740,528.7806
2014-10-20,9.41,0.005212991751996,1.799,532.38,533.16,519.14,520.45,2749830,2749830,526.6165
2014-10-21,5.65,0.015881036012485,1.061,538.03,538.77,530.2,537.27,2460140,2460140,534.3241
2014-10-22,4.66,0.024679812340604002,0.866,542.69,550.76,540.23,541.05,2974550,2974550,545.6383
2014-10-23,10.96,0.04537393005652501,2.02,553.65,557.4,545.5,548.28,2153678,2153678,553.5537
2014-10-24,-4.75,0.036405220280008005,-0.858,548.9,555.0,545.16,554.98,2175767,2175767,548.5007
2014-10-27,0.98,0.038255606718111006,0.179,549.88,554.0,547.2,547.76,1598409,1598409,550.4077
2014-10-28,9.06,0.055362240523425005,1.6480000000000001,558.94,559.2,550.43,551.71,1739666,1739666,555.8288
2014-10-29,-0.49,0.05443704730437401,-0.088,558.45,564.97,555.98,560.85,2053355,2053355,559.8481
2014-10-30,1.82,0.05787347926084901,0.326,560.27,562.5,552.13,558.25,1612469,1612469,557.7582
2014-10-31,7.6,0.07222341490327601,1.3559999999999999,567.87,568.73,564.81,568.3,2341539,2341539,567.1005
2014-11-03,-4.1,0.06448200225407201,-0.722,563.77,567.15,561.63,563.53,1544338,1544338,564.0745
2014-11-04,0.42,0.065275025013259,0.074,564.19,564.79,558.3,561.16,1386509,1386509,562.5262
2014-11-05,-8.24,0.049716673737786,-1.461,555.95,566.9,554.15,566.79,1645264,1645264,558.6137
2014-11-06,-4.26,0.041673157180320004,-0.766,551.69,556.799,550.58,555.5,1650721,1650721,552.5111
2014-11-07,0.13,0.041918616605783006,0.024,551.82,555.6,549.35,555.6,1589131,1589131,551.3396
2014-11-10,6.41,0.054021654430514,1.162,558.23,560.63,551.62,552.4,1304481,1304481,557.0556
2014-11-11,3.06,0.05979939167601701,0.548,561.29,562.5,556.2419,558.52,1100179,1100179,559.8673
2014-11-12,-3.04,0.054059417419047004,-0.542,558.25,561.25,555.5,561.15,1094114,1094114,558.352
2014-11-13,-1.81,0.050641866956837006,-0.324,556.44,560.8199,554.09,560.81,1510989,1510989,557.1182
2014-11-14,-1.25,0.04828168017354301,-0.225,555.19,558.0,552.51,558.0,1425060,1425060,554.7345
2014-11-17,-8.55,0.032138002575813,-1.54,546.64,555.19,544.44,555.19,1680621,1680621,547.3021
2014-11-18,-2.13,0.02811624429708,-0.39,544.51,552.79,543.8,547.93,1822166,1822166,547.2218
2014-11-19,2.69,0.033195366254729006,0.494,547.2,548.22,539.19,544.75,1517286,1517286,544.0109
2014-11-20,-3.44,0.026700132227104004,-0.629,543.76,545.38,541.5,542.09,1750758,1750758,543.2513
2014-11-21,2.13,0.030721890505837002,0.392,545.89,551.04,545.0,551.04,2505988,2505988,547.4951
2014-11-24,1.5899999999999999,0.033724048094186006,0.291,547.48,551.19,544.15,546.57,1653773,1653773,548.5719
2014-11-25,1.75,0.037028309590798,0.32,549.23,552.5,546.91,547.21,1903589,1903589,549.7515
2014-11-26,-1.5,0.034196085450845,-0.273,547.73,549.88,545.23,549.23,1480294,1480294,547.2443
2014-11-28,1.35,0.036745087176803005,0.246,549.08,549.6,544.4801,547.0,1210061,1210061,547.999
2014-12-01,-9.43,0.018939838083634003,-1.717,539.65,548.79,538.62,545.09,1994399,1994399,541.2932
2014-12-02,-1.06,0.016938399691400003,-0.196,538.59,541.85,534.657,539.45,2073974,2073974,538.0546
2014-12-03,-1.62,0.013879597620252001,-0.301,536.97,541.405,535.21,537.5,1623977,1623977,537.3662
2014-12-04,5.61,0.024472115903674003,1.045,542.58,542.69,534.89,537.64,1633688,1633688,539.2788
2014-12-05,-14.5,-0.002906050782534,-2.672,528.08,538.2,527.26,536.7,3070118,3070118,531.7321
2014-12-08,2.65,0.002097545198048,0.502,530.73,533.815,527.0,529.22,3231818,3231818,530.2403
2014-12-09,5.38,0.012255789113345001,1.014,536.11,536.65,523.41,525.875,2168813,2168813,529.7931
2014-12-10,-8.07,-0.002981576759599,-1.505,528.04,539.36,527.49,535.9,2316204,2316204,533.2077
2014-12-11,4.07,0.004703191406805,0.771,532.11,537.04,529.16,530.01,2073290,2073290,533.9327
2014-12-12,-10.6,-0.015311192515526002,-1.992,521.51,532.24,521.46,527.44,2371543,2371543,525.8653
2014-12-15,-5.67,-0.026016999764547,-1.087,515.84,525.37,515.397,523.76,2621977,2621977,519.0887
2014-12-16,-17.68,-0.05939948162745601,-3.427,498.16,515.58,497.19,513.6,4349882,4349882,506.7402
2014-12-17,8.29,-0.043746722880651005,1.6640000000000001,506.45,509.07,499.11,499.86,3639437,3639437,504.0336
2014-12-18,8.17,-0.028320542065042004,1.613,514.62,516.25,506.56,515.99,3876732,3876732,511.6006
2014-12-19,5.42,-0.01808677217268,1.053,520.04,520.81,508.86,516.99,4872059,4872059,515.7966
2014-12-22,12.26,0.005061939797865,2.358,532.3,532.97,520.59,520.61,3319461,3319461,528.5022
2014-12-23,6.47,0.017278266588195,1.215,538.77,542.3,533.72,534.51,2877222,2877222,538.7102
2014-12-24,-1.8399999999999999,0.013804071643186,-0.342,536.93,540.29,535.1,538.82,737848,737848,537.5203
2014-12-26,4.59,0.022470677511441002,0.855,541.52,543.25,535.49,536.93,1113464,1113464,540.8062
2014-12-29,-4.21,0.014521568425307002,-0.777,537.31,543.93,537.16,540.5,2218632,2218632,541.2666
2014-12-30,-2.03,0.010688625089238001,-0.378,535.28,537.84,533.61,534.96,1048631,1048631,535.1007
2014-12-31,-4.62,0.0019653747381840002,-0.863,530.66,538.4,530.2,537.74,1236445,1236445,533.4136
2015-01-02,-1.11,-0.00013047112538,-0.209,529.55,535.8,527.88,532.6,1327870,1327870,530.7823
2015-01-05,-10.09,-0.019181898840128,-1.905,519.46,527.9899,517.75,527.15,2059119,2059119,521.2136
2015-01-06,-12.82,-0.04338797448959,-2.468,506.64,521.21,505.55,520.5,2731813,2731813,509.6699
2015-01-07,-1.49,-0.046201317135277004,-0.294,505.15,511.49,503.65,510.95,2345875,2345875,506.3825
2015-01-08,1.76,-0.042878174144399005,0.34800000000000003,506.91,507.5,495.02,501.51,3662224,3662224,503.1291
2015-01-09,-6.19,-0.05456581909527,-1.221,500.72,508.6,498.65,508.18,2100024,2100024,501.5164
2015-01-12,-3.66,-0.061476445996755,-0.731,497.06,500.28,490.91,499.24,2856938,2856938,495.0693
2015-01-13,4.74,-0.052526617714504,0.9540000000000001,501.8,508.6,497.26,502.57,3050295,3050295,503.9257
2015-01-14,4.13,-0.044728560582501006,0.8230000000000001,505.93,508.26,498.16,500.42,2639959,2639959,504.7681
2015-01-15,-1.92,-0.048353807481641004,-0.379,504.01,509.75,502.01,508.89,2556682,2556682,505.2092
2015-01-16,6.445,-0.036184684426977004,1.279,510.455,510.85,503.09,503.15,2482858,2482858,507.3961
2015-01-20,-0.515,-0.037157081381694004,-0.101,509.94,515.61,509.37,512.77,2343612,2343612,511.6079
2015-01-21,10.45,-0.017425919873358002,2.049,520.39,521.851,509.59,510.84,2317789,2317789,516.517
2015-01-22,16.91,0.014502686931041002,3.249,537.3,538.84,521.91,523.0,2803401,2803401,531.5344
2015-01-23,4.65,0.023282581764894002,0.865,541.95,545.41,535.7508,538.03,2298290,2298290,542.1885
2015-01-26,-5.23,0.013407560263593,-0.965,536.72,541.5,532.07,541.5,1546563,1546563,536.3001
2015-01-27,-15.53,-0.015915400332049003,-2.894,521.19,532.78,520.8612,531.4,1957440,1957440,525.1475
2015-01-28,-8.76,-0.032455589309373,-1.681,512.43,525.69,512.35,525.0,1791077,1791077,518.5268
2015-01-29,0.8,-0.030945069768065003,0.156,513.23,515.19,503.48,512.9,3950857,3950857,509.5177
2015-01-30,24.32,0.014974724287700001,4.739,537.55,543.1,518.18,519.0,6055445,6055445,534.905
2015-02-02,-5.35,0.004873124855202001,-0.995,532.2,536.5,521.72,534.32,3768861,3768861,527.2437
2015-02-03,1.1,0.006950089224501001,0.20700000000000002,533.3,537.45,526.81,529.94,2353096,2353096,532.2043
2015-02-04,-7.2,-0.006644586647271001,-1.35,526.1,536.746,525.03,533.14,1694832,1694832,529.9162
2015-02-05,3.73,0.00039821071407700003,0.709,529.83,530.69,525.64,527.93,1658751,1658751,527.8996
2015-02-06,4.045,0.008035775144816001,0.763,533.875,540.215,528.65,531.01,2146922,2146922,535.6674
2015-02-09,-4.595,-0.0006402714705720001,-0.861,529.28,533.88,527.55,531.06,1515687,1515687,530.3489
2015-02-10,10.88,0.019902794291217,2.056,540.16,541.0,529.1725,532.15,2371468,2371468,535.4705
2015-02-11,-2.16,0.015824391529686,-0.4,538.0,541.95,536.0,539.73,1915336,1915336,538.8192
2015-02-12,8.01,0.030948468437033003,1.4889999999999999,546.01,548.34,537.0,539.66,2429520,2429520,544.9993
2015-02-13,5.15,0.040672437984204,0.9430000000000001,551.16,552.54,546.6,547.51,2369115,2369115,550.0568
2015-02-17,-6.15,0.029060319010398003,-1.116,545.01,553.0,543.26,551.16,1958679,1958679,546.644
2015-02-18,-2.36,0.024604286363539,-0.433,542.65,547.55,539.55,543.82,1558153,1558153,543.4883
2015-02-19,3.8,0.031779254184752005,0.7000000000000001,546.45,546.86,540.75,542.47,1541669,1541669,544.8733
2015-02-20,-4.65,0.022999359350899,-0.851,541.8,547.58,538.1,547.58,1911732,1911732,541.4735
2015-02-23,-6.8,0.010159943249780002,-1.255,535.0,539.3,532.0,539.0,1645276,1645276,534.9751
2015-02-24,3.65,0.017051688656998,0.682,538.65,539.4,531.0,531.55,1421373,1421373,537.1817
2015-02-25,8.68,0.033440825680191,1.611,547.33,549.57,538.01,538.44,2041827,2041827,546.1009
2015-02-26,11.96,0.056023092822747006,2.185,559.29,560.1299,545.09,545.74,2701584,2701584,555.7892
2015-02-27,3.34,0.062329511907708,0.597,562.63,569.42,557.03,558.15,3416445,3416445,564.6037
2015-03-02,12.39,0.085723683303717,2.202,575.02,575.99,563.15,567.0,2520304,2520304,569.7904
2015-03-03,3.775,0.09285144738926501,0.656,578.795,580.85,570.5,576.35,2526280,2526280,576.1202
2015-03-04,-0.465,0.091973457905879,-0.08,578.33,581.63,572.52,576.97,1898150,1898150,577.165
